platform,komentar,timestamp
youtube,"omg, 35 here too, high five",2 hari yang lalu
youtube,congrats,2 hari yang lalu
youtube,Amazinggggg,2 hari yang lalu
youtube,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼,2 hari yang lalu
youtube,"I could watch it over and over again and never get tired. I’m honestly blown away in the most beautiful way. I never really paid attention to Justin Bieber before, but now I truly see it. What he’s doing feels real, raw, and completely his own. It finally feels like he’s creating the music he genuinely wants, fully stepping into who he is as an artist.

Watching everything around Coachella and the Grammys, it feels like he’s breaking free from the industry expectations and, in a way, challenging them with authenticity and confidence. That takes courage.

Many people probably won’t understand any of this, but this goes beyond genius.

Much love to you, Justin. Thank you. You’re truly inspiring.
❤",2 hari yang lalu
youtube,Love you @justinbieber ❤,2 hari yang lalu
youtube,This was a beautiful performance and the camera work was 👍 . Lazy where??,2 hari yang lalu
youtube,gonna treat this as the daisies mv now!,2 hari yang lalu
youtube,My Bieber fever has reawoken and is running strong af!!! He's never been more attractive 😍,2 hari yang lalu
youtube,JUSTIN NO MARICA TE AMO,2 hari yang lalu
youtube,Welcome back .. keep coming back 🎉,2 hari yang lalu
youtube,Woooow,2 hari yang lalu
youtube,Amazing 😻,2 hari yang lalu
youtube,Nearly 5 Million views😊,2 hari yang lalu
youtube,CANT GET OVER IT 😭❤‍🩹❤‍🩹💜💜💜💜💜,2 hari yang lalu
youtube,bieberfeverrrrr 4eva!!,2 hari yang lalu
youtube,Look how much he's enjoying it,2 hari yang lalu
youtube,closer closer and closahhh,2 hari yang lalu
youtube,Bieber fever forever 🫶🏻,2 hari yang lalu
youtube,AND CLOSER AND CLOSER AND CLOSAAAAAAAAAH,2 hari yang lalu
youtube,Esa sonrisa 😊,2 hari yang lalu
youtube,That stage is freaking amazing,2 hari yang lalu
youtube,So now it’s socially acceptable to have Bieber Fever 🥹🥳❤️,2 hari yang lalu
youtube,🔥🔥🔥🔥,2 hari yang lalu
youtube,"He is Justin Bieber, a man who, I can freely say, defined everyone’s childhood.
He is not Sabrina, who still has a lot to prove.
Is it clear to you now why he doesn’t have to do anything—because he is EVERYTHING!",2 hari yang lalu
youtube,He looked like he has mental illness or something 😢,2 hari yang lalu
youtube,❤awesome je Looks so  happy,2 hari yang lalu
youtube,That guy become a class.,2 hari yang lalu
youtube,Great voice,2 hari yang lalu
youtube,Does he have a stone in his shoe?,2 hari yang lalu
youtube,Wow I miss ur voice I always listened to your song 😍,2 hari yang lalu
youtube,Thank you Justin,2 hari yang lalu
youtube,"Manhood❤❤❤ suits him really well, bye silly baby Bieber, welcome grown artist",2 hari yang lalu
youtube,Organically fantastic,2 hari yang lalu
youtube,He seems better?,2 hari yang lalu
youtube,Justin 🤍🤌🏼,2 hari yang lalu
youtube,He really came out and gave the performance of a lifetime,2 hari yang lalu
youtube,"Him singing along with lil justin and us singing with him... it was really a full circle... this is the most authentic, heartfelt and genuine performance I have ever seen... proud to be a belieber!",2 hari yang lalu
youtube,Music Presentation and his voice were amazing 🤩,2 hari yang lalu
youtube,v cool,2 hari yang lalu
youtube,THE BIEBER FEVER NON STOPPPPPPPPPP,2 hari yang lalu
youtube,Estoy obsesionada con este video 🥰💜,2 hari yang lalu
youtube,"THE PRINCE OF POP
THEEE JUSTIN BIEBER!!!!!!!! THE GENERATIONAL SUPERSTAR!!!!!",2 hari yang lalu
youtube,💜💜💜,2 hari yang lalu
youtube,This guy can really sings,2 hari yang lalu
youtube,"My love JB... I am still crying listening Daisies, this performance was the best in the planet for me",2 hari yang lalu
youtube,Что за гавно,2 hari yang lalu
youtube,1:18 for anyone else obsessed,2 hari yang lalu
youtube,Aww x sounds like a little Bieber live it voice of an angel i grew up with looove,2 hari yang lalu
youtube,I think the reason why this performance feels so special for us as fans is because we finally see him happy :),2 hari yang lalu (diedit)
youtube,The best part !!!!,2 hari yang lalu
youtube,Justin B is Justin B.👏🏻,2 hari yang lalu
youtube,💜💜😭,2 hari yang lalu
youtube,I LOVE THIS SONG SO MUCH,2 hari yang lalu
youtube,CLOSER AND CLOSER AND CLOSAHHH😭😭🙌🙌,2 hari yang lalu
youtube,THE KING RETURNED!!,2 hari yang lalu
youtube,The GOAT,2 hari yang lalu
youtube,watching 4k still not satisfied😭😭,2 hari yang lalu
youtube,حبيبيييييييييييييييييي,2 hari yang lalu
youtube,tão tão lindo e talentoso que dói,2 hari yang lalu
youtube,All the haters you don’t know who Justin Bieber is,2 hari yang lalu
youtube,Isso foi muito bom 🎉,2 hari yang lalu
youtube,Justin is amazing❤ but what is this GUITAR🫣,2 hari yang lalu
youtube,"AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA OMG I LOVE YOU JUSTIN 
YOU MAKE ME CRY",2 hari yang lalu
youtube,Te amo Justin 😭💜 belieber por siempre,2 hari yang lalu
youtube,His voice🔥🔥🔥🔥,2 hari yang lalu
youtube,"He recovered and he really loves music! He made it perfectly just like the old times
More power Justin Bieber!❤",2 hari yang lalu
youtube,Bieberchella was fantastic.,2 hari yang lalu
youtube,the one.,2 hari yang lalu
youtube,❤🔥🔥🔥,2 hari yang lalu
youtube,I came here for MKGEE!!!!!!!,2 hari yang lalu
youtube,Belieber since 2009❤,2 hari yang lalu
youtube,Playback?,2 hari yang lalu
youtube,HES TALENTED! Say whatever you want but it's true! He's LAZY? He hit the show 👏,2 hari yang lalu
youtube,I think this was healing for everyone who was a teenager 15 years ago. So much has happened since then and we are coming back to ourselves too,2 hari yang lalu
youtube,His voice is different,2 hari yang lalu
youtube,"This song, summer and being in love. That would be the dream",2 hari yang lalu
youtube,"Best night EVER! We love you, Justin Bieber",2 hari yang lalu
youtube,Very Kanye west vibes,2 hari yang lalu
youtube,reeady for weekend 2,2 hari yang lalu
youtube,What a wonderful voice My God,2 hari yang lalu
youtube,can't get over how dumb those hunter boots look,2 hari yang lalu
youtube,"People like the guitar ? No joke I thought it was Bieber playing at first , sounds pretty jumbled if that's a word",2 hari yang lalu
youtube,More like a rehearsal. I really enjoyed watching it! Have t seen him or his work in a decade!,2 hari yang lalu
youtube,RESPECT JUSTIN BIEBER,2 hari yang lalu
youtube,Bieber is back,2 hari yang lalu
youtube,❤❤,2 hari yang lalu
youtube,This was siiiiiick!!,2 hari yang lalu
youtube,"It’s so good to see him smiling and having fun man, long live JB",2 hari yang lalu
youtube,I have watched this an unhealthy amount of times 😂,2 hari yang lalu
youtube,te amo mais que tudo,2 hari yang lalu
youtube,"the ""closer, closer and closaaaaa"" just tickles my brain",2 hari yang lalu
youtube,❤❤❤,2 hari yang lalu
youtube,Can anyone explain to me why individuals are criticizing his performance as substandard when he is simply being authentic and delivering an exceptional performance?,2 hari yang lalu
youtube,PRINCE OF POP❤,2 hari yang lalu
youtube,Greatest man!!! 👏👏👏 We love you sooo much!!! 💝💝💝 God bless you! 🙏,2 hari yang lalu
youtube,Love his voice,2 hari yang lalu
youtube,Never been a big fan but this performance is absolutely legendary.,2 hari yang lalu
youtube,"Justin we love you, beliebers forever your performance was amazing. 💜 we are happy to see you well and thriving.",2 hari yang lalu (diedit)
youtube,✌️ Justin❤!,2 hari yang lalu
youtube,💜💜💜🙌🙌🙌,2 hari yang lalu
youtube,Welcome back JB❤,2 hari yang lalu
youtube,Epic moment,2 hari yang lalu
youtube,CLOSAHHH,1 hari yang lalu
youtube,hes smile singing it is everything to me:face-purple-crying::face-purple-crying:,1 hari yang lalu
youtube,You can hear little Justin in that part too!!!,1 hari yang lalu
youtube,Such a brilliant moment.,1 hari yang lalu
youtube,Sameeee broo straight up ascending vibeeeee🎉,21 jam yang lalu
youtube,LITERALLY YES,18 jam yang lalu
youtube,There’s almost like a 2000s pop punk flare in the way he says it ugh it’s so good,18 jam yang lalu
youtube,"for now on, forever and always",14 jam yang lalu
youtube,Sameeee!!!,4 jam yang lalu
youtube,Yeah it tickled me somewhere else 👀,13 jam yang lalu (diedit)
youtube, @cassidyc7119  y lmao,10 jam yang lalu
youtube,People like to hate on anything and everything unfortunately,2 hari yang lalu
youtube,Because people think that pyrotechnic show is synonymous with quality.,2 hari yang lalu
youtube,It’s Sabrina carpenter and Taylor swift fans being jealous,2 hari yang lalu
youtube,They don't understand genius.,2 hari yang lalu
youtube,Because they didn’t watch the whole set. They watched some 15 second video of when he was playing YouTube videos on his laptop.,1 hari yang lalu
youtube,I got this one. Ahem...they are haters.,2 hari yang lalu
youtube,Because idiots can’t get over the fact that he used a “laptop & YouTube” for part of it,1 hari yang lalu
youtube,The Dijon is strong with this one,2 hari yang lalu
youtube,We love you Justin!,2 hari yang lalu
youtube,The guitarist is 🔥🔥🔥,2 hari yang lalu
youtube,Would love for the whole set to drop tbh so we can rewatch all of it,2 hari yang lalu
youtube,❤️❤️❤️,2 hari yang lalu
youtube,100000000000000000000000000000000000 veces mejor que bad bunny,2 hari yang lalu
youtube,"Mk.gee - The Batman of Music 

Shoutout to Bieber for giving him his flowers, well deserved.",2 hari yang lalu
youtube,🔥🔥🔥,2 hari yang lalu
youtube,"Not a big fan, but tears dropping my eyes seeing JB healed and perform like this. So happy for him",2 hari yang lalu (diedit)
youtube,He sings like this and acts something much different vibes from the music no hate tho. Love JB!,2 hari yang lalu
youtube,"Gotta be the most Iconic outro to a show ever, that shot looking up at him looking back at the fireworks, his name on either side - Superstar type shot. People complained about the lack of production that went into his performance. But this show really just showed that Justin IS the show and he doesn't need a bunch of moving parts and dancers to make it great. When you reach the level sn Icon he is at you can get away with this minimal effort and have it still be great.",2 hari yang lalu
youtube,❤❤❤,2 hari yang lalu
youtube,❤❤❤❤❤❤,2 hari yang lalu
youtube,"Great performance, appreciate the focus on live singing & tone of the song vs. backup tracks & acrobatic dancing. Nice connection with audience, nice of him to encourage them to drive safely & hydrated in a desert. I don’t really see the “problem?”",2 hari yang lalu
youtube,"So glad this got uploaded. This is easily one of the most poignant performances in Coachella history, and that's coming from someone who isn't a huge JB fan.

The man is in a class of his own for the entire millennial generation, love it or hate it. That smile from Mk.Gee at 1:39 says it all.",2 hari yang lalu (diedit)
youtube,1:26  The way he turned 🔥,2 hari yang lalu
youtube,hes healing and will be back soon 100000 % 🥰🥰🥰 justice for Bieber,2 hari yang lalu
youtube,"maybe he found a peace😢
im not crying😭",2 hari yang lalu
youtube,"Mkgee is crazy, the sound and the guitar play style!
Love him!",2 hari yang lalu
youtube,MKGEEEEE AND BIEBERRRRR❤❤❤❤,2 hari yang lalu
youtube,Pretty sure he wrote most of these new songs,2 hari yang lalu
youtube, @dakotawint  for sure. I think he produced a bit too. I love it.,2 hari yang lalu
youtube,Misogyny is wild cause if a woman performed this way y’all would be losing your minds,2 hari yang lalu
youtube,The best ❤,2 hari yang lalu
youtube,✨🐐,2 hari yang lalu
youtube,Selena has this on repeat😂,2 hari yang lalu
youtube,Obsessed 😍🔥,2 hari yang lalu
youtube,🇧🇷🇧🇷❤,2 hari yang lalu
youtube,I'm so glad he's healing and finding his voice again. Beautiful!,2 hari yang lalu
youtube,I think it's great but why does the audio sound like that? Like it's rattly or something.,2 hari yang lalu
youtube,the way he sings “closer and closer and closaaah” 🥹🤍,2 hari yang lalu
youtube,BEEN A FAN OF HIM SINCE HIS CHILDHOOD AND IM SUPER HAPPY TO SEE HIM BE HIMSELF AT STAGE 🥹,2 hari yang lalu
youtube,❤,2 hari yang lalu
youtube,Can we can get to watch whole concert of Justin ....,2 hari yang lalu
youtube,he had a rebirth. He's back and bigger than ever,2 hari yang lalu
youtube,He is so back🔥🔥🔥🔥,2 hari yang lalu
youtube,🖤 my Justin,2 hari yang lalu
youtube,Bts,2 hari yang lalu
youtube,Who else is over 60 here and feel the punch? After a decade of shxt  bubble gum music and after Wet Leg I get some vibe again with this JB style.,2 hari yang lalu
youtube,May my God protect you and your family ❤,2 hari yang lalu
youtube,"I hope he performs boyfriend, eenie meenie and let me love youn",2 hari yang lalu
youtube,"oh, Mk.Gee... I need to have a fender jaguar",2 hari yang lalu
youtube,"The peace that is radiating from him, the easy smile. He truly looks like he's happy. God is good!",9 jam yang lalu
youtube,Healing from what? I lifetime of being rich and famous and a child star?,10 jam yang lalu
youtube, @iancharless healing from SA and industry abuse.,5 jam yang lalu
youtube,THE GOAT,2 hari yang lalu
youtube,closer and closer and closaaaaa,2 hari yang lalu
youtube,I’m such a Justin fannn 💕💕💕,2 hari yang lalu
youtube,"O maior, o mais mais. Simplesmente Justin Bieber 🔥❤️🔥❤️",2 hari yang lalu
